tweet id,time of tweet,user id,text
1448287330721206272,2021-10-13 13:59:42,nina79898576,RT @Tigraweyti_Me: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by…
1448287289797349378,2021-10-13 13:59:32,LighthouseIFG,Taking stock of your finances and how to plan for the future is crucial in keeping financial stress at bay. https://t.co/asHEDKLww7
1448287255555186699,2021-10-13 13:59:24,nina79898576,"RT @Tigraweyti_Me: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the spe…"
1448287235959316480,2021-10-13 13:59:19,Candacekoko,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/sTfactArlq"
1448287157890715663,2021-10-13 13:59:00,LemlemTadele,"RT @newaymichael: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the spee…"
1448287145202946055,2021-10-13 13:58:57,Candacekoko,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/wK3pm7ILJ9"
1448287104333750279,2021-10-13 13:58:48,TsegaTsega7,"RT @TIGRAY122: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech…"
1448287000352772097,2021-10-13 13:58:23,JonFurmanic,RT @YahooFinance: Apple's App Store feud with Epic Games is far from over https://t.co/ml3d4jybzf by @alexiskweed https://t.co/WV7MGOKdkA
1448286987979477000,2021-10-13 13:58:20,LemlemTadele,"RT @DavidKevinDw: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the spee…"
1448286924926562307,2021-10-13 13:58:05,LemlemTadele,"RT @TigraySay: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech…"
1448286909579542531,2021-10-13 13:58:01,LemlemTadele,RT @DavidKevinDw: 150 people starved to death in August at Ethiopia’s embattled #Tigray region amid a near-complete blockade of food aid by…
1448286833490661378,2021-10-13 13:57:43,JonFurmanic,RT @YahooFinance: 'Home prices will grow a further 16%' by end of next year: Goldman forecast https://t.co/x57TQwmfPO by @ines_ferre https:…
1448286723394449412,2021-10-13 13:57:17,Nathiniceses,@T_P_Mhlanga 😂😂😂yhoo
1448286671904993282,2021-10-13 13:57:05,mesden14,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/Hi1PcRk4CR"
1448286670726606852,2021-10-13 13:57:04,NieJou_Male,@Gysus11 Yhoo these kids listen in on adult convos then go and spill the tea in the streets.
1448286553072095234,2021-10-13 13:56:36,ezzabdelma,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/RPnLCgvKGT"
1448286549439770627,2021-10-13 13:56:35,Ge1Solomon,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/OBoGZVbbLD"
1448286529751764994,2021-10-13 13:56:31,LemlemTadele,"RT @GAreadom: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech l…"
1448286471375499265,2021-10-13 13:56:17,Gebri756813,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/HUpUxBrMtL"
1448286441780531201,2021-10-13 13:56:10,12fantasies,RT @YahooEnt: Timothée Chalamet reveals the secrets to his success: ‘No hard drugs and no superhero movies’ https://t.co/ZIehsISNp9 https:/…
1448286437837885442,2021-10-13 13:56:09,SemirRaja6,RT @Gebri756813: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by f…
1448286375007113223,2021-10-13 13:55:54,DanWetzel,"🚨 🏈 pod is live 🏈 🚨 Pressure on Kirby and UGA. A UK/LSU based coaching theory. B10 East, Rocky Top, OU QBs. Don’t shoot each other. A Ga Southern legend gets bounced. Coastal chainsaws the head off a stuffed wolf. @ByPatForde @PeteThamel @sullyvol https://t.co/5lhR4Sm0xv"
1448286373916692482,2021-10-13 13:55:54,selameastafrica,RT @ezzabdelma: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by fe…
1448286340852895746,2021-10-13 13:55:46,Gebri756813,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/gWJcmvnDfj"
1448286334074949636,2021-10-13 13:55:44,zukisaMtintsi11,"@NdinguAmaza @UWFM88_106FM 

#4BEFOR4 

Cela yesine plz Ndise East london by the way

#Zazisezasezazulwana yhoo"
1448286298611978251,2021-10-13 13:55:36,nina90958933,RT @tigrayyouthntwk: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid…
1448286164012601344,2021-10-13 13:55:04,KBanchu,RT @VoiceTigray2021: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid…
1448286137819144194,2021-10-13 13:54:57,KBanchu,RT @Weddiseb: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by fede…
1448286059759083526,2021-10-13 13:54:39,MGebs1984,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/gALiaNrzTp"
1448286042461773826,2021-10-13 13:54:35,11Tigray,"RT @MussieTesfaye4: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the sp…"
1448286004545159171,2021-10-13 13:54:25,johnjablonski38,Taking stock of your finances and how to plan for the future is crucial in keeping financial stress at bay. https://t.co/VclNxMGRFS
1448285901793153027,2021-10-13 13:54:01,investorNPress,$AGYP Acquires The Prometheus Lease https://t.co/WDMYsDc091 #wsj #nytimes #business #reuters #IHub_StockPosts #forbes #marketwatch #cnn #bet #foxnews #latimes #Crainschicago #usatoday #barronsonline #IBDinvestors #cnnmoneyinvest #ESPN #WGN #Accredited #Investors #benzinga https://t.co/a1tI4Sl4pi
1448285900572614657,2021-10-13 13:54:01,FilmonKiros7,"RT @HawezaHaile: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speec…"
1448285789918425093,2021-10-13 13:53:34,RobertBulechek,"RT @ClimateNexus: “The gas that we use in stoves, water heaters and furnaces is a fossil fuel that causes climate change and harms our heal…"
1448285760461762560,2021-10-13 13:53:27,KBanchu,RT @weldayfseha: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by f…
1448285504999497731,2021-10-13 13:52:26,_MrBong,Yhoo but MO Sativa damn girl 🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/dXM6Mnh9rT
1448285495755218950,2021-10-13 13:52:24,MekonnenYifter,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/tUfq7kggnO"
1448285488226476037,2021-10-13 13:52:22,FilmonKiros7,RT @tigrayyouthntwk: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid…
1448285239369994241,2021-10-13 13:51:23,ChinkyEyez8,"RT @YahooNews: “There’s no reason anybody anywhere in America should be telling any child about transgenderism, homosexuality, any of that…"
1448285165164408840,2021-10-13 13:51:05,TIGRAY122,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/8EnS3cMewQ"
1448285040262238222,2021-10-13 13:50:36,HanaAraya11,RT @DavidKevinDw: 150 people starved to death in August at Ethiopia’s embattled #Tigray region amid a near-complete blockade of food aid by…
1448285029382111234,2021-10-13 13:50:33,TigraySay,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/ljvDVbmZCE"
1448285005365526531,2021-10-13 13:50:27,HanaAraya11,"RT @DavidKevinDw: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the spee…"
1448284987896254465,2021-10-13 13:50:23,CacheJewels,RT @YahooNews: Millions of retirees on Social Security will get a 5.9% boost in benefits for 2022.  The biggest cost-of-living adjustment i…
1448284866701926407,2021-10-13 13:49:54,TigraySay,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/FgZ30J999y"
1448284859504463879,2021-10-13 13:49:52,Miki45172798,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/h1EsNp3giV"
1448284811311915012,2021-10-13 13:49:41,JonFurmanic,RT @YahooFinance: Bezos v. Musk: The high-stakes legal disputes between the world’s two richest people https://t.co/Zb9zshSHKn by @rparloff…
1448284780785664002,2021-10-13 13:49:34,StockRunner01,"📈 $COWI continues to bring transparency to shareholders. Releases 40+ minute Q&amp;A video with SmallCapVoice!

👉https://t.co/Jr1sKPLsX3

#stocksinfocus #stocksinnews #carbon #hydrogen #recycling #circulareconomy #ESG @smallcapvoice https://t.co/pRnLksLSbS"
1448284735231434764,2021-10-13 13:49:23,TIGRAY122,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/6ZYeV5n0qx"
1448284727895527431,2021-10-13 13:49:21,Tigray394442232,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/xQYo7I2WDw"
1448284704344449024,2021-10-13 13:49:16,TeslynMacdonald,Taking stock of your finances and how to plan for the future is crucial in keeping financial stress at bay. https://t.co/ikiAbf0Oqw
1448284670899064836,2021-10-13 13:49:08,StockGuru54,"📈 $COWI continues to bring transparency to shareholders. Releases 40+ minute Q&amp;A video with SmallCapVoice!

👉https://t.co/gmFdMgil8W

#stocksinfocus #stocksinnews #carbon #hydrogen #recycling #circulareconomy #ESG @smallcapvoice https://t.co/yAc0OWlOPK"
1448284663387025415,2021-10-13 13:49:06,KBanchu,"RT @VoiceTigray2021: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the s…"
1448284550967169027,2021-10-13 13:48:39,KINGPENNYSTOCKZ,"📈 $COWI continues to bring transparency to shareholders. Releases 40+ minute Q&amp;A video with SmallCapVoice!

👉https://t.co/rIukeinpBR

#stocksinfocus #stocksinnews #carbon #hydrogen #recycling #circulareconomy #ESG @smallcapvoice https://t.co/kJqc6ZTXbi"
1448284547917877253,2021-10-13 13:48:38,johnnye_ford,Taking stock of your finances and how to plan for the future is crucial in keeping financial stress at bay. https://t.co/mhXU5669vX
1448284515575611396,2021-10-13 13:48:30,GbellaTesfay2,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/nNA7Uz0CdI"
1448284486857334789,2021-10-13 13:48:24,GovKhan,"RT @YahooNews: Politically, the United States may be a 50-50 country. But it’s actually a lot less divided on how to deal with COVID-19...…"
1448284471502032906,2021-10-13 13:48:20,11Tigray,"RT @Elelta5: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech la…"
1448284437867859980,2021-10-13 13:48:12,SuperKamza,Buying things is not a problem. The problem is when you can't maintain man yhoo😭😭
1448284309698265098,2021-10-13 13:47:41,TsegaWol,"RT @Milly_Mesfin8: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the spe…"
1448284202227666951,2021-10-13 13:47:16,sibongilenduna,@thulasindi Yhoo I'd bang in this💓
1448284167209431048,2021-10-13 13:47:07,BrianSozzi,RT @YahooFinance: Apple Watch Series 7 review: A bigger screen and more durable design https://t.co/iQo3evqDAx by @DanielHowley https://t.c…
1448284130622513155,2021-10-13 13:46:59,BHblen,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/8kSRpLzfjH"
1448283994680922112,2021-10-13 13:46:26,1_filmon,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/ZyX3uCIoGy"
1448283952905609217,2021-10-13 13:46:16,_Martiye,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/SiHPTOC5iE"
1448283925126606848,2021-10-13 13:46:10,hadas20171643,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/XdBjSTcHFK"
1448283846336786437,2021-10-13 13:45:51,sdottt9_,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/wf27O4ssk2"
1448283800899776515,2021-10-13 13:45:40,hadas20171643,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/4CIj7aI2Cv"
1448283796697239555,2021-10-13 13:45:39,1_filmon,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/eFrYG2HJ6D"
1448283793375236107,2021-10-13 13:45:38,YahooNews,"""A debate is now underway and there are already many good ideas. There are no concrete scenarios."" https://t.co/b8EpMyoWoK"
1448283753634312207,2021-10-13 13:45:29,Milly_Mesfin8,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/gycmcQXSyR"
1448283728912994313,2021-10-13 13:45:23,Betty_G11,RT @BmIrobta: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by fede…
1448283678807887875,2021-10-13 13:45:11,TsegaWol,RT @Milly_Mesfin8: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by…
1448283659602178052,2021-10-13 13:45:06,Kb_Tigraway,RT @BmIrobta: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by fede…
1448283631575699457,2021-10-13 13:45:00,Alpha_Bronze,"GoGold Drills 3,034 g/t AgEq over 0.8m and 24.2m of 139 g/t AgEq at El Favor East in Los Ricos North! $GGD.TO $GLGDF #silver #gold #Mexico 
https://t.co/ho9kWamFve"
1448283567386103815,2021-10-13 13:44:44,Nolimittigray,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/PbRzTsBhOo"
1448283552697704452,2021-10-13 13:44:41,GideyAlula,RT @Elelta5: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by feder…
1448283511752962051,2021-10-13 13:44:31,AnthonyDaquin,RT @YahooNews: Millions of retirees on Social Security will get a 5.9% boost in benefits for 2022.  The biggest cost-of-living adjustment i…
1448283463346491392,2021-10-13 13:44:20,ZlorBrn8Rums5Fc,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/qNjQbv1YxL"
1448283443100585984,2021-10-13 13:44:15,11Tigray,RT @BmIrobta: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by fede…
1448283423517315083,2021-10-13 13:44:10,Milly_Mesfin8,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/VQ7TOIyH3G"
1448283336808435713,2021-10-13 13:43:49,AGasperlin,Taking stock of your finances and how to plan for the future is crucial in keeping financial stress at bay. https://t.co/AjD7aVh2n2
1448283277236703237,2021-10-13 13:43:35,djnbird33,Taking stock of your finances and how to plan for the future is crucial in keeping financial stress at bay. https://t.co/KycmOAk78A
1448283185234784263,2021-10-13 13:43:13,chaos_amethyst,RT @YahooEnt: Actor and comedian Ricarlo Flanagan dead at 40 after contracting coronavirus https://t.co/BxboTsCTn9 https://t.co/TQ7agXHUw4
1448283172001648651,2021-10-13 13:43:10,CoronaUpdateBot,RT @YahooEnt: Actor and comedian Ricarlo Flanagan dead at 40 after contracting coronavirus https://t.co/BxboTsCTn9 https://t.co/TQ7agXHUw4
1448283148803059723,2021-10-13 13:43:05,YahooEnt,Actor and comedian Ricarlo Flanagan dead at 40 after contracting coronavirus https://t.co/BxboTsCTn9 https://t.co/TQ7agXHUw4
1448283131149180937,2021-10-13 13:43:00,DamonSalvatorae,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/8SlmesX9vD"
1448283033048686595,2021-10-13 13:42:37,Kb_Tigraway,RT @tigrayyouthntwk: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid…
1448282964006162439,2021-10-13 13:42:21,dlungele_andile,@__mholi I just need to quit cigarettes man yhoo.
1448282914140131328,2021-10-13 13:42:09,Lady_Elizma,So I just got in a cab yhoo the driver is giving me I want you signals modimo feels so uncomfortable 🤦‍♀️🤦‍♀️
1448282772100075526,2021-10-13 13:41:35,TigrayMundo,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/dowhkH2lDq"
1448282643666190338,2021-10-13 13:41:04,TigrayMundo,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/rdKeUzkgay"
1448282539790110724,2021-10-13 13:40:39,Tesfay15,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/vIQAwd93pI"
1448282528121503744,2021-10-13 13:40:37,TsegaTsega7,"RT @weldayfseha: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speec…"
1448282470395387908,2021-10-13 13:40:23,mer_tsi,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/XpYGdeAifk"
1448282416695726093,2021-10-13 13:40:10,Tesfay15,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/iKPl2HDXSQ"
1448282286059769860,2021-10-13 13:39:39,HeritageRM,Taking stock of your finances and how to plan for the future is crucial in keeping financial stress at bay. https://t.co/SPLvoi3ku1
1448282188420689926,2021-10-13 13:39:16,selam_lekulu,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/wbGJkBGujw"
1448282162751475712,2021-10-13 13:39:10,HelenHewan,RT @Senaitt21: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by fed…
1448282129692078088,2021-10-13 13:39:02,jeganu2,"RT @AdeyWith: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech l…"
1448282127066443781,2021-10-13 13:39:01,selam_lekulu,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/rIYI7iGg9D"
1448282099853799424,2021-10-13 13:38:55,bren_fieldX,RT @YahooFinance: LeBron James just made a big bet on the future of the gym https://t.co/C1iYXAMEf0 by @BrianSozzi https://t.co/ap5iABjr6A
1448282039577313291,2021-10-13 13:38:40,keithodaniel1,Taking stock of your finances and how to plan for the future is crucial in keeping financial stress at bay. https://t.co/8jRZFqYx2I
1448281887064182784,2021-10-13 13:38:04,nooranoora47,"RT @AliTewolde: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech…"
1448281602975584269,2021-10-13 13:36:56,11Tigray,RT @TikeLary: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by fede…
1448281581571956746,2021-10-13 13:36:51,nooranoora47,"RT @GAreadom: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech l…"
1448281546713182213,2021-10-13 13:36:43,11Tigray,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/snvVDXZa5L"
1448281498038177800,2021-10-13 13:36:31,azkari389,"RT @VinceGoodwill: Kyrie Irving doesn’t want to operate by a different set of rules, it seems he wants complete autonomy — and for someone…"
1448281443847663618,2021-10-13 13:36:18,ANICO_Knight,Taking stock of your finances and how to plan for the future is crucial in keeping financial stress at bay. https://t.co/4XxVCHi37M
1448281382539644929,2021-10-13 13:36:04,Filmon271,RT @tigrayyouthntwk: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid…
1448281366253252614,2021-10-13 13:36:00,BuyTheDip_En,Yahoo Finance said Apple Watch Series 7 review: A bigger screen and more durable design https://t.co/FWT4OuL2OB by @DanielHowley https://t.co/ioIcpaHTEv
1448281364663525391,2021-10-13 13:35:59,BuyTheDip_En,Yahoo Finance said LeBron James just made a big bet on the future of the gym https://t.co/mSxZ0vMi0c by @BrianSozzi https://t.co/muBNWARd0D
1448281363128410128,2021-10-13 13:35:59,BuyTheDip_En,Yahoo Finance said U.S. to reopen land border to fully vaccinated Canadians next month https://t.co/LXQhkA6TaC via @yahoofinanceCA https://t.co/ksayi3V1vl
1448281309776809984,2021-10-13 13:35:46,HotNews73,"✅#IonicBrands

👉 $IONC 🇨🇦 #CSE 🔥💰
👉 $IONKF 🇺🇸 #OTC 🔥💰

✅Announces Record Sales of US$8.3 Million in Second Quarter 2021

👉https://t.co/Fw1y0ghjJC

@Ionicbrands @BillyGains01 
$OXY $FB $NLY $NVDA $EDU $LCID $UBER $HUT $XOM $PFE $ITUB $ET $TLRY $TELL $MARA $MRO $FCX $NOK https://t.co/oLgjPb6y1A"
1448281261794004992,2021-10-13 13:35:35,NateyGidey,RT @KidLegesse: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by fe…
1448281215841099777,2021-10-13 13:35:24,lordjimoh1,RT @YahooFinance: LeBron James just made a big bet on the future of the gym https://t.co/C1iYXAMEf0 by @BrianSozzi https://t.co/ap5iABjr6A
1448281075223040003,2021-10-13 13:34:50,weldayfseha,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/mjzcSRTKMh"
1448281050162028552,2021-10-13 13:34:44,TigrayT26018389,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/M4IrMalQRS"
1448281015475113990,2021-10-13 13:34:36,NotAFakeAcct3,"RT @YahooSports: ""This is an unbelievable mess for the league.""

@CharlesRobinson and @YahooSchwab discuss the controversy surrounding Jon…"
1448280956805206021,2021-10-13 13:34:22,YahooFinance,U.S. to reopen land border to fully vaccinated Canadians next month https://t.co/H3wvd7DvvC via @yahoofinanceCA https://t.co/gJWqrHXEJa
1448280929424842754,2021-10-13 13:34:15,FbWelday,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/HlkxJeEQmR"
1448280891231457281,2021-10-13 13:34:06,thxbiso,RT @teboho_mx: i hear all the “asibe happy” chats but “pressa” ?? yhoo a banger 😭🤌🏾🔥
1448280880380788743,2021-10-13 13:34:04,YahooFinance,LeBron James just made a big bet on the future of the gym https://t.co/C1iYXAMEf0 by @BrianSozzi https://t.co/ap5iABjr6A
1448280867361677313,2021-10-13 13:34:01,TigrayT26018389,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/axDGjAkrt4"
1448280797375520768,2021-10-13 13:33:44,mer_tsi,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/Yx0zHe15ko"
1448280795613962248,2021-10-13 13:33:44,SMART_MD,"Is Moderna intentionally limiting #COVIDVaccine to poor countries?

Data show a greatly lower portion of @moderna_tx  vaccine making its way to poor countries vs @JNJNews &amp; @pfizer 

https://t.co/V2cCiORiiS https://t.co/uhbth8zKyV"
1448280779314896902,2021-10-13 13:33:40,Yahoo,RT @YahooNews: Millions of retirees on Social Security will get a 5.9% boost in benefits for 2022.  The biggest cost-of-living adjustment i…
1448280774504030221,2021-10-13 13:33:39,HayelomBerhe6,RT @tigrayyouthntwk: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid…
1448280729977241600,2021-10-13 13:33:28,YahooFinance,Apple Watch Series 7 review: A bigger screen and more durable design https://t.co/iQo3evqDAx by @DanielHowley https://t.co/xkYWOOKHYV
